"ABronte_Agnes.txt"	"ABronte_Tenant.txt"	"Austen_Emma.txt"	"Austen_Mansfield.txt"	"CBronte_Professor.txt"	"CBronte_Villette.txt"	"Dickens_Bleak.txt"	"Dickens_David.txt"	"EBronte_Wuthering.txt"	"Eliot_Middlemarch.txt"	"Eliot_Mill.txt"	"Fielding_Joseph.txt"	"Fielding_Tom.txt"	"Richardson_Clarissa.txt"	"Richardson_Pamela.txt"	"Sterne_Sentimental.txt"	"Sterne_Tristram.txt"	"Thackeray_Barry.txt"	"Thackeray_Pendennis.txt"	"Thackeray_Vanity.txt"	"Trollope_Barchester.txt"	"Trollope_Phineas.txt"	"Trollope_Prime.txt"
"flattered"	0.0102441023239478	0.00478037179341623	0.00249303508323621	0.00125046892584719	0.00337795993739514	0.00154490259389146	0.000843509336242503	0.000279584984049677	0.00428625312896478	0.00157052439809652	0.000480669861519013	0.00146120856560461	0.00143552758509808	0.00103535852912826	0.0015930379689221	0	0.00160276102298894	0.00156741040290284	0.00393229707942678	0.00295363773305022	0.00606526222150338	0.00227443309755044	0.00105766010329814
"fourteen"	0.0029268863782708	0.000597546474177029	0.0012465175416181	0.00250093785169439	0.00225197329159676	0.00205987012518861	0.000843509336242503	0.00111833993619871	0.00171450125158591	0.00062820975923861	0.000961339723038026	0.00146120856560461	0.00114842206807846	0.000310607558738478	0.00318607593784421	0	0.00427402939463716	0.00470223120870853	0.00337054035379439	0.00131272788135565	0.0151631555537584	0.000758144365850145	0.000705106735532091
"gates"	0.0014634431891354	0.00298773237088515	0.00311629385404526	0.00125046892584719	0.0112598664579838	0.00308980518778291	0.000843509336242503	0.000559169968099353	0.000857250625792957	0.00125641951847722	0.00672937806126618	0.00146120856560461	0.000861316551058845	0.000414143411651304	0.000910307410812631	0.00486866768908688	0.00534253674329645	0.00313482080580569	0.00196614853971339	0.00525091152542262	0.0035380696292103	0.00113721654877522	0
"horseback"	0.0029268863782708	0.000597546474177029	0.00311629385404526	0.00250093785169439	0	0	0.000562339557495002	0.00111833993619871	0.00257175187737887	0.00345515367581235	0.00192267944607605	0.00803664711082536	0.000861316551058845	0.00227778876408217	0.00386880649595368	0	0.00160276102298894	0.00313482080580569	0.000561756725632398	0.00229727379237239	0.00101087703691723	0.00227443309755044	0.000705106735532091
"indignant"	0.00439032956740619	0.00239018589670812	0.0012465175416181	0	0	0.00308980518778291	0.00253052800872751	0.00167750990429806	0.00514350375475774	0.00345515367581235	0.00336468903063309	0	0.00057421103403923	0.000931822676215433	0	0	0.000534253674329645	0.00156741040290284	0.00393229707942678	0.00295363773305022	0.00657070073996199	0.00113721654877522	0.00282042694212836
"mortification"	0	0.000597546474177029	0.00685584647889957	0.00312617231461798	0.00337795993739514	0.00308980518778291	0.000843509336242503	0.000559169968099353	0.00171450125158591	0.00157052439809652	0.000961339723038026	0.00146120856560461	0.00114842206807846	0.00434850582233869	0.00182061482162526	0	0.000534253674329645	0.00391852600725711	0.000561756725632398	0.00262545576271131	0	0.000379072182925073	0.000705106735532091
"privately"	0	0.00179263942253109	0.000623258770809052	0	0	0	0.000843509336242503	0	0	0.00345515367581235	0	0.00219181284840692	0.00287105517019615	0.00590154361603108	0.00136546111621895	0	0.00267126837164823	0	0.0011235134512648	0.00196909182203348	0	0.000379072182925073	0.00176276683883023
"refuge"	0.0029268863782708	0.00537791826759326	0	0.000625234462923596	0.00112598664579838	0.00411974025037721	0.00224935822998001	0.00279584984049677	0.00257175187737887	0.00062820975923861	0.00480669861519013	0	0.00057421103403923	0.0027954680286463	0.00204819167432842	0	0.00160276102298894	0.00391852600725711	0.00168527017689719	0.00295363773305022	0	0	0
"sarah"	0	0.00179263942253109	0	0	0.00225197329159676	0	0.000281169778747501	0.00223667987239741	0	0.00125641951847722	0	0.00292241713120922	0	0.00869701164467738	0.000455153705406316	0	0	0.000783705201451422	0	0	0	0	0.00211532020659627
"shone"	0	0.00239018589670812	0	0.000625234462923596	0.00900789316638705	0.0128741882824288	0.00281169778747501	0.00223667987239741	0.00857250625792957	0.000942314638857915	0.000480669861519013	0.00292241713120922	0.00229684413615692	0.00051767926456413	0	0.00243433384454344	0.000534253674329645	0.000783705201451422	0.00393229707942678	0.00229727379237239	0.00151631555537584	0	0.000352553367766046
"shy"	0.0014634431891354	0.0041828253192392	0.000623258770809052	0.00187570338877079	0.00675591987479029	0.00411974025037721	0.00309286756622251	0.00251626485644709	0	0.00062820975923861	0.00336468903063309	0.000730604282802306	0.000287105517019615	0.00144950194077956	0.000682730558109474	0.00243433384454344	0	0.00156741040290284	0.00505581053069158	0.00262545576271131	0.00101087703691723	0.000758144365850145	0.00282042694212836
"sophy"	0	0	0	0	0	0	0	0.0145384191705832	0	0.000942314638857915	0.00432602875367112	0	0.0137810648169415	0	0	0	0	0.000783705201451422	0.000280878362816199	0.000328181970338914	0	0	0
"tour"	0.0014634431891354	0.000597546474177029	0.0012465175416181	0	0.00225197329159676	0.00205987012518861	0.000562339557495002	0.000559169968099353	0	0.000314104879619305	0.000480669861519013	0.00146120856560461	0	0.00300253973447195	0.00432396020136	0.0170403369118041	0.00320552204597787	0.000783705201451422	0.00505581053069158	0.00459454758474479	0	0.000758144365850145	0.000352553367766046
"unkind"	0.0014634431891354	0.0041828253192392	0.000623258770809052	0.00500187570338877	0	0	0.000843509336242503	0.000559169968099353	0	0.00219873415733513	0.00336468903063309	0	0.00200973861913731	0.00196718120534369	0.0015930379689221	0.00243433384454344	0.000534253674329645	0.000783705201451422	0.00393229707942678	0.00262545576271131	0.00252719259229307	0.00379072182925073	0.00211532020659627
"vacant"	0	0.00298773237088515	0.0012465175416181	0.000625234462923596	0.0101338798121854	0.00308980518778291	0.00224935822998001	0.00167750990429806	0.0060007543805507	0.00188462927771583	0.00240334930759506	0.00146120856560461	0.00114842206807846	0.00051767926456413	0.000682730558109474	0	0	0.00156741040290284	0.00337054035379439	0.00229727379237239	0.00404350814766892	0.00265350528047551	0.00352553367766046
"vague"	0.0014634431891354	0.00179263942253109	0	0	0.00900789316638705	0.00669457790686297	0.00196818845123251	0.00223667987239741	0.00257175187737887	0.00785262199048262	0.0115360766764563	0.000730604282802306	0.000287105517019615	0.000103535852912826	0	0.00243433384454344	0	0	0.00168527017689719	0.000984545911016741	0.000505438518458615	0.000758144365850145	0.00246787357436232
"victim"	0	0.0041828253192392	0	0	0	0.0010299350625943	0.00112467911499	0.00335501980859612	0.000857250625792957	0.00219873415733513	0.000961339723038026	0	0.00057421103403923	0.000828286823302607	0.000682730558109474	0.00243433384454344	0.00267126837164823	0.00470223120870853	0.00393229707942678	0.00853273122881175	0.00303263111075169	0.000758144365850145	0.00246787357436232
"world^s"	0	0.00239018589670812	0.000623258770809052	0	0.00112598664579838	0.00411974025037721	0.000281169778747501	0.00083875495214903	0	0.00188462927771583	0.00624870819974717	0.00146120856560461	0.00114842206807846	0.00258839632282065	0.00386880649595368	0.00243433384454344	0.00267126837164823	0.00235111560435427	0.0011235134512648	0.000656363940677827	0.00555982370304476	0.00113721654877522	0.000352553367766046
"wrought"	0.0014634431891354	0.00358527884506217	0	0	0.00450394658319352	0.00823948050075443	0.00112467911499	0.000559169968099353	0.00257175187737887	0.00722441223124401	0.00432602875367112	0.00146120856560461	0.00172263310211769	0.002381324616995	0.00136546111621895	0.00243433384454344	0.00373977572030752	0	0	0.000656363940677827	0	0	0
"abandon"	0	0.00119509294835406	0	0	0	0.0010299350625943	0.00196818845123251	0.00167750990429806	0.000857250625792957	0.000314104879619305	0.000961339723038026	0.00292241713120922	0.00258394965317654	0.00217425291116934	0.00204819167432842	0.00243433384454344	0	0	0.000280878362816199	0	0.00202175407383446	0.00796051584142653	0.00810872745861905
"begging"	0	0	0.000623258770809052	0.00187570338877079	0	0.0010299350625943	0.00224935822998001	0.00251626485644709	0.000857250625792957	0.00251283903695444	0.000961339723038026	0.00292241713120922	0.00229684413615692	0.00227778876408217	0.00386880649595368	0	0.00160276102298894	0.00470223120870853	0.000842635088448596	0.00229727379237239	0.00303263111075169	0	0.00141021347106418
"conditions"	0.0014634431891354	0	0	0.000625234462923596	0	0.00154490259389146	0.00140584889373751	0.00111833993619871	0	0.00816672687010193	0.00192267944607605	0.00146120856560461	0.00114842206807846	0.00352021899903608	0.00204819167432842	0.00243433384454344	0.000534253674329645	0.000783705201451422	0.0011235134512648	0.000328181970338914	0.00303263111075169	0.000758144365850145	0.00176276683883023
"daring"	0.0029268863782708	0.0041828253192392	0.000623258770809052	0.00250093785169439	0	0.00360477271908006	0.000562339557495002	0.00139792492024838	0.00257175187737887	0.00219873415733513	0.00336468903063309	0	0.00172263310211769	0.00165657364660521	0.00204819167432842	0	0	0.00862075721596564	0.00252790526534579	0.00229727379237239	0.00101087703691723	0.00189536091462536	0.00141021347106418
"disguise"	0.0029268863782708	0.00179263942253109	0.000623258770809052	0.000625234462923596	0	0.00257483765648576	0.000562339557495002	0.00335501980859612	0.00342900250317183	0.000942314638857915	0.000480669861519013	0.000730604282802306	0.00229684413615692	0.00331314729321043	0.00182061482162526	0.00486866768908688	0.000534253674329645	0.00626964161161138	0.00280878362816199	0.00262545576271131	0.000505438518458615	0	0.000352553367766046
"featherstone"	0	0	0	0	0	0	0	0	0	0.0358079562766008	0	0	0	0	0	0	0	0	0	0	0	0	0
"fortunate"	0	0.000597546474177029	0.0168279868118444	0.00312617231461798	0.00112598664579838	0.00257483765648576	0.00224935822998001	0.00335501980859612	0.000857250625792957	0.00376925855543166	0.00240334930759506	0	0.00229684413615692	0.000310607558738478	0.000455153705406316	0	0.00106850734865929	0	0.00140439181408099	0.000328181970338914	0.00151631555537584	0.00227443309755044	0.00246787357436232
"heaven^s"	0.0029268863782708	0.00298773237088515	0	0.000625234462923596	0.00112598664579838	0.00257483765648576	0.00112467911499	0.00167750990429806	0.00428625312896478	0.000942314638857915	0	0.000730604282802306	0.00488079378933346	0.00155303779369239	0.000682730558109474	0.00486866768908688	0.00480828306896681	0.00783705201451422	0.00224702690252959	0.00164090985169457	0.00303263111075169	0.00113721654877522	0.00105766010329814
"helpless"	0.00731721594567699	0.00119509294835406	0.0012465175416181	0.00250093785169439	0.00112598664579838	0.000514967531297152	0.00168701867248501	0.00195709488834774	0.00171450125158591	0.00691030735162471	0.00769071778430421	0.00146120856560461	0.00229684413615692	0.00134596608786674	0.000910307410812631	0	0.00213701469731858	0.00156741040290284	0.000280878362816199	0.00229727379237239	0.000505438518458615	0.000758144365850145	0.000705106735532091
"mansion"	0.00439032956740619	0.00298773237088515	0.000623258770809052	0.000625234462923596	0.00675591987479029	0.00154490259389146	0.00196818845123251	0.000559169968099353	0	0.00125641951847722	0	0	0.000861316551058845	0.000414143411651304	0.000682730558109474	0.00243433384454344	0	0.0070533468130628	0.00589844561914018	0.00853273122881175	0.00252719259229307	0.00113721654877522	0.00246787357436232
"mixed"	0	0	0.00311629385404526	0	0.00788190652058867	0.00720954543816012	0.00253052800872751	0.00251626485644709	0.000857250625792957	0.00596799271276679	0.000961339723038026	0.00146120856560461	0.00143552758509808	0.00103535852912826	0.000682730558109474	0.00243433384454344	0.00320552204597787	0.000783705201451422	0.0011235134512648	0.000656363940677827	0.00202175407383446	0	0.00352553367766046
"pitied"	0.00439032956740619	0.000597546474177029	0.0012465175416181	0.00437664124046517	0.00225197329159676	0.000514967531297152	0.00168701867248501	0.00111833993619871	0.00342900250317183	0.00125641951847722	0.00144200958455704	0.00219181284840692	0.00258394965317654	0.00362375485194891	0.00273092223243789	0.00486866768908688	0.00106850734865929	0	0.000842635088448596	0.00164090985169457	0.00151631555537584	0.000379072182925073	0.000705106735532091
"reserved"	0.0029268863782708	0.00239018589670812	0.00560932893728147	0.00125046892584719	0.00225197329159676	0.00154490259389146	0.00253052800872751	0.00251626485644709	0.00342900250317183	0.00219873415733513	0	0.000730604282802306	0.00258394965317654	0.00196718120534369	0.00386880649595368	0	0.00267126837164823	0.000783705201451422	0.00168527017689719	0.000656363940677827	0.000505438518458615	0	0.000705106735532091
"restore"	0.0014634431891354	0.00179263942253109	0.00249303508323621	0.00312617231461798	0.00450394658319352	0.00257483765648576	0.00168701867248501	0.00083875495214903	0.00342900250317183	0.00062820975923861	0.000961339723038026	0.00511422997961614	0.00172263310211769	0.00310607558738478	0.00136546111621895	0.00243433384454344	0.00267126837164823	0.00391852600725711	0.0011235134512648	0.00229727379237239	0.000505438518458615	0.000758144365850145	0.000352553367766046
"robbed"	0.0014634431891354	0	0.000623258770809052	0.000625234462923596	0.00112598664579838	0.000514967531297152	0.00168701867248501	0.00111833993619871	0	0.00062820975923861	0.000961339723038026	0.00511422997961614	0.00200973861913731	0.00331314729321043	0.00273092223243789	0	0.000534253674329645	0.00548593641015995	0.00140439181408099	0.00164090985169457	0.00202175407383446	0.000758144365850145	0.00458319378095859
"sins"	0.00731721594567699	0.00298773237088515	0.00186977631242716	0.000625234462923596	0	0.000514967531297152	0.00196818845123251	0.000279584984049677	0.000857250625792957	0.000942314638857915	0.00144200958455704	0.00365302141401153	0.00315816068721577	0.00258839632282065	0.00182061482162526	0	0.00320552204597787	0.000783705201451422	0.000561756725632398	0.00131272788135565	0.00454894666612753	0.00189536091462536	0.00282042694212836
"slip"	0	0.00239018589670812	0	0	0.00337795993739514	0.00308980518778291	0.00168701867248501	0.00111833993619871	0.00514350375475774	0.00251283903695444	0.00192267944607605	0.00146120856560461	0.00229684413615692	0.00207071705825652	0.0015930379689221	0.00243433384454344	0.00427402939463716	0.00235111560435427	0.00252790526534579	0.00164090985169457	0.0035380696292103	0.000379072182925073	0.000705106735532091
"son-in-law"	0	0	0.00186977631242716	0.00125046892584719	0	0.0010299350625943	0	0.00083875495214903	0	0.000942314638857915	0.00192267944607605	0	0.00315816068721577	0.000207071705825652	0.000227576852703158	0	0	0	0.00224702690252959	0.00196909182203348	0.00707613925842061	0.000758144365850145	0.0186853284916004
"yards"	0.00731721594567699	0.00298773237088515	0.00311629385404526	0.00375140677754158	0.00112598664579838	0.00308980518778291	0.00168701867248501	0.00251626485644709	0.00771525563213661	0.00314104879619305	0.00769071778430421	0.00292241713120922	0.000861316551058845	0.000103535852912826	0.00113788426351579	0.00243433384454344	0.00320552204597787	0.00313482080580569	0.000842635088448596	0.000656363940677827	0	0.00151628873170029	0.00105766010329814
"agent"	0.0014634431891354	0	0	0.000625234462923596	0	0.00308980518778291	0.00112467911499	0.00083875495214903	0.000857250625792957	0.00314104879619305	0.000961339723038026	0.000730604282802306	0.00057421103403923	0.00300253973447195	0.000455153705406316	0	0.00160276102298894	0.00862075721596564	0.0011235134512648	0.00262545576271131	0	0.00189536091462536	0.00705106735532091
"antony"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108712645558467	0	0	0.00160276102298894	0	0.000280878362816199	0	0.00202175407383446	0	0
"ardent"	0.00439032956740619	0.00358527884506217	0.0012465175416181	0.00125046892584719	0.00450394658319352	0.00205987012518861	0.000562339557495002	0.00083875495214903	0.00171450125158591	0.0100513561478178	0.000480669861519013	0.00146120856560461	0.00229684413615692	0.00155303779369239	0.000682730558109474	0	0	0	0.00365141871661058	0.000328181970338914	0.00101087703691723	0.00265350528047551	0.000352553367766046
"ardour"	0.0029268863782708	0.00537791826759326	0	0.00125046892584719	0.00900789316638705	0.00205987012518861	0.00224935822998001	0.00139792492024838	0.000857250625792957	0	0	0.00292241713120922	0.000861316551058845	0.0027954680286463	0.0015930379689221	0.00243433384454344	0	0	0.00505581053069158	0.00295363773305022	0.00101087703691723	0.000758144365850145	0.000352553367766046
"bag"	0	0.000597546474177029	0	0	0	0	0.00365520712371751	0.00726920958529159	0	0.00125641951847722	0.0038453588921521	0.000730604282802306	0.000861316551058845	0.000207071705825652	0.000682730558109474	0.00486866768908688	0.00854805878927432	0.00235111560435427	0.00337054035379439	0.00196909182203348	0.00555982370304476	0	0.000705106735532091
"cease"	0.0014634431891354	0.00657301121594732	0.00436281139566337	0.00375140677754158	0.00225197329159676	0.00360477271908006	0.000843509336242503	0.00223667987239741	0.000857250625792957	0.00251283903695444	0.000961339723038026	0.00146120856560461	0.00229684413615692	0.00155303779369239	0.0015930379689221	0	0.000534253674329645	0.00235111560435427	0.00196614853971339	0.00131272788135565	0.00202175407383446	0.00113721654877522	0.00105766010329814
"celebrated"	0	0.00119509294835406	0	0.00250093785169439	0	0	0.00168701867248501	0	0	0.00314104879619305	0.000480669861519013	0.00219181284840692	0.00344526620423538	0.00196718120534369	0.00182061482162526	0	0.00160276102298894	0.00783705201451422	0.00561756725632398	0.00459454758474479	0	0.000379072182925073	0
"connection"	0	0.0041828253192392	0	0	0.00788190652058867	0.00514967531297152	0	0	0.00257175187737887	0.0065962024720054	0.00240334930759506	0.000730604282802306	0	0.000828286823302607	0.000682730558109474	0.00243433384454344	0.00213701469731858	0.00862075721596564	0.000280878362816199	0.00196909182203348	0.00454894666612753	0.00379072182925073	0.00211532020659627
"consult"	0.0029268863782708	0.00239018589670812	0.00311629385404526	0.00750281355508316	0.00337795993739514	0.00257483765648576	0.00196818845123251	0.00195709488834774	0	0.00345515367581235	0.00144200958455704	0.00219181284840692	0.00143552758509808	0.00124243023495391	0.00136546111621895	0.00243433384454344	0.00213701469731858	0.00156741040290284	0.000842635088448596	0.00164090985169457	0.0035380696292103	0.000758144365850145	0.00141021347106418
"emphasis"	0.0029268863782708	0.00597546474177029	0.000623258770809052	0.00125046892584719	0.0056299332289919	0.00360477271908006	0.00309286756622251	0.00419377476074515	0.000857250625792957	0.00533978295352818	0.00576803833822815	0.00219181284840692	0.000287105517019615	0.000724750970389781	0.000910307410812631	0	0.000534253674329645	0	0.000842635088448596	0.00131272788135565	0.00101087703691723	0.000758144365850145	0.00105766010329814
"enthusiasm"	0.0014634431891354	0.00179263942253109	0	0.00250093785169439	0.00788190652058867	0.00205987012518861	0.00168701867248501	0.00195709488834774	0	0.00533978295352818	0.00432602875367112	0.00146120856560461	0.000287105517019615	0.000103535852912826	0.000455153705406316	0	0.00160276102298894	0	0.00617932398195637	0.00393818364406696	0.00151631555537584	0.00189536091462536	0.00141021347106418
"fain"	0.0029268863782708	0.00179263942253109	0	0	0.00675591987479029	0.00205987012518861	0.00112467911499	0.00083875495214903	0.00685800500634365	0.00125641951847722	0	0	0.000287105517019615	0.00403789826360021	0.00227576852703158	0	0	0.00313482080580569	0.0011235134512648	0.00196909182203348	0.0035380696292103	0.000379072182925073	0.00246787357436232
"flower"	0.00585377275654159	0.00298773237088515	0.000623258770809052	0.00125046892584719	0.00337795993739514	0.00463470778167437	0.00337403734497001	0.00335501980859612	0.000857250625792957	0.00282694391657374	0.00144200958455704	0	0.00057421103403923	0.00165657364660521	0.00250334537973474	0.00243433384454344	0.00106850734865929	0.00548593641015995	0.00252790526534579	0.000328181970338914	0.000505438518458615	0	0.000705106735532091
"injustice"	0.0014634431891354	0.00358527884506217	0.00249303508323621	0.000625234462923596	0.00788190652058867	0.00257483765648576	0.00393637690246502	0.00167750990429806	0.00257175187737887	0.00188462927771583	0.00192267944607605	0	0.00459368827231384	0.000931822676215433	0.000455153705406316	0	0.000534253674329645	0.000783705201451422	0.000561756725632398	0.00262545576271131	0.00202175407383446	0.00227443309755044	0.00246787357436232
"isabella"	0	0	0.0349024911653069	0	0	0	0	0	0.0480060350444056	0	0	0	0.000287105517019615	0	0	0	0	0	0	0	0	0	0
"lent"	0.0014634431891354	0.00179263942253109	0.0012465175416181	0	0.00337795993739514	0.00463470778167437	0.000843509336242503	0.00139792492024838	0	0.00157052439809652	0.00576803833822815	0.00584483426241845	0.000861316551058845	0.00144950194077956	0.0015930379689221	0.00243433384454344	0.00160276102298894	0.00548593641015995	0.00196614853971339	0.00262545576271131	0.00151631555537584	0.00151628873170029	0.00176276683883023
"liberties"	0	0	0.000623258770809052	0.00250093785169439	0	0.000514967531297152	0.000281169778747501	0.000559169968099353	0.000857250625792957	0	0	0.00365302141401153	0.00200973861913731	0.00631568702768238	0.0059169981702821	0	0.000534253674329645	0	0.000561756725632398	0.000328181970338914	0	0	0
"mills"	0	0	0	0	0.00225197329159676	0	0.000281169778747501	0.0243238936123219	0	0	0.00192267944607605	0.000730604282802306	0.000287105517019615	0	0	0	0	0	0	0.000328181970338914	0	0	0.00564085388425673
"namely"	0.0014634431891354	0	0	0	0.00112598664579838	0.00205987012518861	0.000281169778747501	0.00167750990429806	0	0.00533978295352818	0.00192267944607605	0.00876725139362767	0.00775184895952961	0.000103535852912826	0	0.00243433384454344	0.00747955144061503	0.000783705201451422	0.00337054035379439	0.00164090985169457	0.00151631555537584	0.000758144365850145	0.000352553367766046
"owner"	0.0014634431891354	0.00478037179341623	0.000623258770809052	0.00187570338877079	0.00112598664579838	0.00154490259389146	0.000843509336242503	0.000559169968099353	0.00857250625792957	0.00188462927771583	0	0.00292241713120922	0.003732371721255	0.00051767926456413	0.000682730558109474	0.00243433384454344	0.00106850734865929	0.00156741040290284	0.00477493216787538	0.00426636561440588	0.00151631555537584	0.00379072182925073	0.000705106735532091
"profound"	0.0014634431891354	0.00179263942253109	0	0	0.00112598664579838	0.00205987012518861	0.00337403734497001	0.00391418977669547	0.000857250625792957	0.00157052439809652	0.000480669861519013	0.000730604282802306	0.00459368827231384	0.00186364535243087	0.000682730558109474	0	0.00106850734865929	0.00235111560435427	0.00337054035379439	0.00361000167372805	0.00101087703691723	0.00113721654877522	0
"rightly"	0.00439032956740619	0.00179263942253109	0.00249303508323621	0.00125046892584719	0.00112598664579838	0.0010299350625943	0.000281169778747501	0.00139792492024838	0.000857250625792957	0.00282694391657374	0.000480669861519013	0.00292241713120922	0.00488079378933346	0.000621215117476956	0.00204819167432842	0	0.00534253674329645	0.000783705201451422	0.00308966199097819	0.00164090985169457	0.0035380696292103	0.00113721654877522	0.00282042694212836
"sang"	0	0.000597546474177029	0.00186977631242716	0	0.00112598664579838	0.00154490259389146	0.00112467911499	0.00503252971289418	0.000857250625792957	0.00125641951847722	0.00192267944607605	0	0.00057421103403923	0	0	0	0	0.00313482080580569	0.00758371579603737	0.0105018230508452	0.00101087703691723	0.00265350528047551	0
"sole"	0.0029268863782708	0.00119509294835406	0.00186977631242716	0.000625234462923596	0.00788190652058867	0.00926941556334873	0.00365520712371751	0.00083875495214903	0.00342900250317183	0.00125641951847722	0.000480669861519013	0.00511422997961614	0.00315816068721577	0.00207071705825652	0.000227576852703158	0	0.00160276102298894	0.000783705201451422	0.0011235134512648	0.00131272788135565	0.000505438518458615	0.00113721654877522	0
"temporary"	0	0.00119509294835406	0.0012465175416181	0.000625234462923596	0.0056299332289919	0.00566464284426867	0.00140584889373751	0.00195709488834774	0.00342900250317183	0.00251283903695444	0.00288401916911408	0.000730604282802306	0.000861316551058845	0.00393436241068738	0.000227576852703158	0	0	0	0.00196614853971339	0.00196909182203348	0.00101087703691723	0.000758144365850145	0.000705106735532091
"towers"	0	0.000597546474177029	0	0	0.00225197329159676	0.0010299350625943	0.00140584889373751	0.00195709488834774	0	0	0.000961339723038026	0	0.000287105517019615	0	0.011606419487861	0.00243433384454344	0.000534253674329645	0.00235111560435427	0.00168527017689719	0.00164090985169457	0.013141401479924	0	0
"tragedy"	0	0	0	0.00375140677754158	0	0.00308980518778291	0.000281169778747501	0.000279584984049677	0	0.00188462927771583	0.00432602875367112	0.0109590642420346	0.00143552758509808	0.00258839632282065	0.00113788426351579	0	0.00106850734865929	0.00235111560435427	0.00337054035379439	0.000984545911016741	0.00101087703691723	0.000758144365850145	0.00352553367766046
"wiser"	0.00731721594567699	0.0041828253192392	0.00249303508323621	0.00125046892584719	0.00337795993739514	0.0010299350625943	0.00196818845123251	0.00195709488834774	0.00257175187737887	0.00219873415733513	0.00288401916911408	0.00292241713120922	0.00545500482337269	0.00113889438204109	0.00113788426351579	0.00486866768908688	0.00160276102298894	0.00156741040290284	0.000561756725632398	0.000656363940677827	0.00202175407383446	0.00189536091462536	0.000352553367766046
"cat"	0.0263419774044372	0.00239018589670812	0	0	0.00112598664579838	0.00205987012518861	0.00843509336242503	0.00335501980859612	0.0060007543805507	0.00125641951847722	0.00144200958455704	0.00219181284840692	0.00114842206807846	0.000207071705825652	0.000455153705406316	0	0.00106850734865929	0.000783705201451422	0.0011235134512648	0.000984545911016741	0.00151631555537584	0.00113721654877522	0.000705106735532091
"chest"	0.0029268863782708	0.00239018589670812	0	0	0.00225197329159676	0.00360477271908006	0.00590456535369752	0.00419377476074515	0.00257175187737887	0.00219873415733513	0.00721004792278519	0	0	0.00051767926456413	0.000227576852703158	0	0	0.00391852600725711	0.00280878362816199	0.00328181970338914	0.00101087703691723	0	0.00105766010329814
"complaint"	0	0.00179263942253109	0.00436281139566337	0.00250093785169439	0.00450394658319352	0.00154490259389146	0.00281169778747501	0.00167750990429806	0.000857250625792957	0.00251283903695444	0.00240334930759506	0.00292241713120922	0.000861316551058845	0.000828286823302607	0.00182061482162526	0.00730300153363032	0.00160276102298894	0.00156741040290284	0.00252790526534579	0.00131272788135565	0.00202175407383446	0.000758144365850145	0.0038780870454265
"crawford^s"	0	0	0	0.0700262598474428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"determine"	0.0014634431891354	0.000597546474177029	0.00249303508323621	0.00375140677754158	0.00112598664579838	0	0	0.000559169968099353	0.00171450125158591	0.00157052439809652	0.00240334930759506	0.000730604282802306	0.00775184895952961	0.0032096114402976	0.00136546111621895	0.00486866768908688	0.00747955144061503	0.000783705201451422	0	0	0.00101087703691723	0.000379072182925073	0
"distinctly"	0	0.00537791826759326	0.00436281139566337	0	0.00337795993739514	0.00257483765648576	0.00281169778747501	0.00559169968099353	0.00257175187737887	0.00565388783314749	0.0038453588921521	0.00146120856560461	0.00057421103403923	0.000621215117476956	0.000227576852703158	0	0.00373977572030752	0	0.000561756725632398	0.000656363940677827	0.00151631555537584	0.000379072182925073	0.00105766010329814
"excuses"	0.00439032956740619	0.00537791826759326	0.00498607016647242	0.00187570338877079	0	0.000514967531297152	0.000562339557495002	0.000559169968099353	0	0.00062820975923861	0	0.000730604282802306	0.00143552758509808	0.00424496996942586	0.00386880649595368	0	0	0.000783705201451422	0.000561756725632398	0.000984545911016741	0.00151631555537584	0.00151628873170029	0.00176276683883023
"hampstead"	0	0	0	0	0	0	0.000281169778747501	0.000279584984049677	0	0	0	0	0	0.0109748004087595	0	0	0	0	0.000842635088448596	0.000328181970338914	0	0	0
"incident"	0.0014634431891354	0.000597546474177029	0	0	0.00675591987479029	0.00154490259389146	0.000843509336242503	0.00195709488834774	0	0.00157052439809652	0.00240334930759506	0.00292241713120922	0.00689053240847076	0.00113889438204109	0	0.00973733537817376	0.00160276102298894	0.00156741040290284	0.000561756725632398	0.00689182137711718	0	0.000758144365850145	0.00282042694212836
"india"	0	0	0	0.000625234462923596	0	0.000514967531297152	0.00168701867248501	0.00447335974479483	0	0.000314104879619305	0	0	0.000287105517019615	0.000207071705825652	0	0	0.00267126837164823	0.00156741040290284	0.00617932398195637	0.0164090985169457	0	0.00113721654877522	0.000705106735532091
"intolerable"	0.00585377275654159	0.00776810416430138	0.0012465175416181	0	0.0056299332289919	0.00514967531297152	0.00140584889373751	0.00111833993619871	0.000857250625792957	0.00314104879619305	0.00288401916911408	0.00219181284840692	0.00200973861913731	0.000931822676215433	0.000910307410812631	0	0.00160276102298894	0.00470223120870853	0.00224702690252959	0.00164090985169457	0	0.000379072182925073	0.00211532020659627
"knife"	0.00731721594567699	0	0.000623258770809052	0.00437664124046517	0	0.0010299350625943	0.00281169778747501	0.00671003961719224	0.00771525563213661	0.00157052439809652	0.00672937806126618	0	0.00057421103403923	0.000828286823302607	0.000910307410812631	0.00730300153363032	0.00106850734865929	0.00391852600725711	0.000842635088448596	0.000984545911016741	0.000505438518458615	0.000758144365850145	0.000705106735532091
